product_id,product_name,subcategory_code,brand,unit_cost,list_price,weight_kg,status
PROD001694,EliteTech Cebula 842,COMP,EliteTech,132.95,380.57,11.06,Discontinued
PROD001695,Generic Approach 297™ <NEW> [2024],GARD,Generic,131.21,373.96,18.37,Active
PROD001696,Generic Szyja 161,CAME,Generic,95.49,174.25,8.5,Active
PROD001697,Generic Litwa 157,FITN,Generic,163.49,402.18,12.74,Discontinued
PROD001698,ProComputers Rolnik 842,COMP,ProComputers,280.11,773.89,8.96,Active
,Generic Wojna 549,WOME,Generic,57.92,123.22,5.82,Discontinued
PROD001700,Generic Efekt 598,WOME,Generic,272.55,669.08,12.67,Active
PROD001701,BeatMaster Big 938,AUDI,BeatMaster,87.71,259.24,13.41,Discontinued
PROD001702,Generic What 592,CAME,Generic,299.13,572.33,5.0,Active
PROD001703,Generic Plaża 560,CYCL,Generic,116.89,316.87,13.02,Active
PROD001704,Generic Or 238,FITN,Generic,20.85,40.94,18.44,Active
PROD001705,Generic Brudny 359,GARD,Generic,448.96,1187.93,8.9,Active
PROD001706,Generic Financial 219,ACCE,Generic,301.95,769.05,16.87,Active
PROD001707,Generic Starożytny 451,CAME,Generic,333.67,651.01,6.75,Active
PROD001708,Generic Hospital 278,ACCE,Generic,307.02,724.21,19.88,Active
PROD001709,,FITN,Generic,139.3,299.52,6.36,Active
PROD001710,PlayTech Jedyny 629,GAME,PlayTech,86.0,221.53,11.19,Active
PROD001711,Generic Żeński 342,BOOK,Generic,309.99,838.59,2.84,Discontinued
PROD001712,Generic Prosić 764,GARD,Generic,252.99,539.35,17.88,Discontinued
PROD001713,MobileTech Wonder 469,PHON,MobileTech,203.71,457.5,11.24,Active
PROD001714,Generic Studia 822,CYCL,Generic,156.18,415.13,8.27,Active
PROD001715,Generic Cut 763,SHOE,Generic,202.4,319.47,3.06,Active
PROD001716,Generic Sprzęt 751,MENS,Generic,414.84,986.58,1.6,Discontinued
PROD001717,PhoneMaster Whole 106,PHON,PhoneMaster,28.24,46.87,7.18,Discontinued
PROD001718,Generic Zainteresowanie 447,WOME,Generic,471.67,1369.37,0.87,Active
PROD001719,Generic Reduce 974,BOOK,Generic,-203.07,-503.98,17.26,Discontinued
PROD001720,HomeFurniture Ogród 762,FURN,HomeFurniture,160.82,439.36,6.86,Active
PROD001721,Generic Srebro 802,MOVI,Generic,465.67,836.46,15.5,Discontinued
PROD001722,,GAME,ConsoleKing,189.89,505.33,1.01,Discontinued
PROD001723,Generic Station 869,MUSI,Generic,454.3,1270.58,1.95,Discontinued
PROD001724,Generic Tonight 754,GARD,Generic,77.68,120.43,8.2,Active
PROD001725,Generic Mi 907™ <NEW> [2024],CAMP,Generic,132.33,260.05,6.83,Active
PROD001726,Generic One 967,SHOE,Generic,163.34,292.17,17.79,Discontinued
PROD001727,Generic Przeciwko 183,GARD,Generic,498.0,758.11,14.05,Active
PROD001728,Generic Dziewiąty 451,DECO,Generic,182.78,449.45,18.47,Discontinued
PROD001729,HomeFurniture Experience 366,FURN,HomeFurniture,363.2,911.51,3.36,Active
PROD001730,Generic Przynieść 881,BOOK,Generic,118.06,319.79,8.05,Active
PROD001731,KitchenMaster Czeski 774,KITC,KitchenMaster,126.82,374.03,12.1,Active
PROD001732,Generic Write 758,GARD,Generic,388.4,715.0,11.9,Active
PROD001733,Generic Laugh 610,CAMP,Generic,348.15,904.21,5.97,Active
PROD001734,Generic Pressure 232,CYCL,Generic,134.6,330.4,14.42,Discontinued
PROD001735,Generic Draw 905,CYCL,Generic,434.59,1133.46,13.26,Active
PROD001736,Generic Wynik 519,MOVI,Generic,228.09,649.33,0.53,Active
PROD001737,Generic To 398,CAMP,Generic,492.22,1191.38,11.62,Active
PROD001738,Generic Development 234,ACCE,Generic,64.95,146.41,7.17,Discontinued
PROD001739,Generic Katastrofa 987,CYCL,Generic,384.42,740.5,0.14,Active
PROD001740,Generic West 470,CYCL,Generic,384.67,1055.37,4.65,Active
PROD001741,Generic School 458,SHOE,Generic,480.82,1190.5,5.81,Active
PROD001742,Generic Dinner 833,GARD,Generic,435.24,1104.49,8.35,Active
PROD001743,AudioPro Friend 705,AUDI,AudioPro,167.75,414.8,6.52,Active
PROD001744,Generic Korzeń 734,GARD,Generic,15.17,33.51,3.21,Active
PROD001745,,GAME,GameStation,199.76,490.63,6.45,Active
PROD001746,Generic Wioska 885,CYCL,Generic,234.88,694.63,9.8,Active
PROD001747,ProComputers Hand 125,COMP,ProComputers,312.75,913.39,12.81,Active
PROD001748,Generic Pies 289,ACCE,Generic,224.67,397.43,14.3,Active
PROD001749,Generic Wear 537,DECO,Generic,170.68,295.17,12.17,Discontinued
PROD001750,Generic Picture 592,CYCL,,259.14,776.93,12.12,Active
PROD001751,Generic Sukces 266,CYCL,Generic,351.68,871.34,16.73,Discontinued
PROD001752,,MOVI,Generic,261.99,535.23,17.34,Active
PROD001753,Generic Technology 619,MUSI,Generic,457.67,997.06,10.59,Active
PROD001754,Generic Medycyna 203,CAME,Generic,212.61,611.66,6.38,Active
PROD001755,Generic Postępować 593,WOME,Generic,464.62,1007.99,19.16,Discontinued
PROD001756,Generic Słońce 297,WOME,Generic,480.79,772.16,11.53,Discontinued
PROD001757,AudioPro Okres 756,AUDI,AudioPro,152.89,342.88,17.61,Discontinued
PROD001758,Generic Decyzja 979,FITN,Generic,235.07,479.82,2.94,Active
PROD001759,TechCorp Across 275,COMP,TechCorp,251.86,538.03,17.77,Active
PROD001760,Generic Ojczyzna 886,CAMP,Generic,7.47,12.56,18.85,Active
PROD001761,CallPro Guess 297,PHON,CallPro,52.3,133.38,18.02,Active
PROD001762,Generic Week 274,ACCE,Generic,366.44,806.72,14.21,Active
PROD001763,Generic Choć 791,CYCL,Generic,422.06,876.7,3.66,Active
PROD001764,Generic Tax 299,CYCL,Generic,48.98,128.34,3.35,Active
PROD001765,Generic Zapomnieć 237,DECO,Generic,430.33,662.46,8.98,Active
PROD001766,,GAME,GamerPro,327.25,614.13,11.91,Active
PROD001767,Generic Describe 794,GARD,Generic,289.47,856.34,3.6,Discontinued
PROD001768,Generic Zamieszkiwać 106,DECO,Generic,483.1,1411.51,15.36,Active
PROD001769,BeatMaster Obowiązywać 561,AUDI,BeatMaster,427.59,787.95,10.61,Discontinued
PROD001769,Generic Dwanaście 428,CAMP,Generic,338.58,962.77,1.86,Active
PROD001771,CompuBrand Pytać 191,COMP,CompuBrand,328.25,706.34,19.94,Active
PROD001772,Generic Igła 380,MOVI,Generic,142.52,372.37,8.65,Discontinued
PROD001773,Generic Głupek 845,FITN,Generic,232.26,479.54,19.38,Active
PROD001774,SmartDevice Byk 340,PHON,SmartDevice,139.69,209.84,0.12,Active
PROD001775,Generic Mleko 564™ <NEW> [2024],SHOE,Generic,192.35,376.26,16.9,Active
PROD001776,Generic Man 863,ACCE,Generic,231.7,414.48,11.8,Active
PROD001777,Generic Kolejowy 882,MENS,Generic,34.04,51.2,12.32,Active
PROD001778,Generic Tarcza 349,CAME,Generic,31.99,85.58,15.24,Discontinued
PROD001779,Generic Determine 751™ <NEW> [2024],MENS,Generic,16.6,35.31,19.02,Active
PROD001780,Generic Zdolność 956,CAMP,Generic,418.49,635.7,15.54,Active
PROD001781,HomeFurniture Sell 602,FURN,HomeFurniture,356.12,571.73,3.06,Discontinued
PROD001782,Generic Eight 214,MOVI,Generic,179.05,283.66,17.19,Active
,Generic Position 506,ACCE,Generic,303.93,556.31,6.7,Discontinued
PROD001784,GameStation Wpływ 571,GAME,,330.18,779.61,12.21,Discontinued
PROD001785,GamerPro Śnieg 522,GAME,GamerPro,224.37,527.62,13.49,Discontinued
PROD001786,Generic Consumer 947,GARD,Generic,39.27,67.67,0.47,Active
PROD001787,Generic Lekki 829,CYCL,Generic,237.2,658.06,5.19,Active
PROD001788,Generic Naczynie 643,SHOE,Generic,371.7,857.45,19.93,Discontinued
PROD001789,Generic Wywołać 812,GARD,Generic,120.99,339.87,11.44,Active
PROD001790,Generic Great 599,WOME,Generic,408.11,973.59,0.42,Active
PROD001791,Generic Power 493,DECO,Generic,228.9,395.33,1.41,Active
PROD001792,Generic Third 383,CAMP,Generic,13.79,23.98,18.95,Active
PROD001793,Generic Oś 723,ACCE,Generic,323.07,888.05,12.85,Active
PROD001794,Generic Chronić 157,FITN,Generic,286.11,716.75,13.31,Active
PROD001795,GamerPro Them 683,GAME,GamerPro,207.12,383.94,15.95,Active
PROD001796,BeatMaster Czyjś 208™ <NEW> [2024],AUDI,BeatMaster,258.77,417.1,16.16,Active
PROD001797,EliteTech Brother 550,COMP,EliteTech,299.1,584.98,5.7,Active
PROD001798,Generic Commercial 436,SHOE,Generic,53.63,141.63,18.16,Active
PROD001799,Generic Kierowca 986,MOVI,Generic,353.14,1047.25,8.74,Active
PROD001800,PhoneMaster Nor 738,PHON,PhoneMaster,252.76,755.8,12.85,Active
PROD001801,Generic Bóg 952,BOOK,Generic,149.29,416.55,17.94,Discontinued
PROD001802,Generic Dodatkowy 205,ACCE,Generic,241.07,530.33,16.72,Active
PROD001803,ProComputers Sometimes 986,COMP,ProComputers,237.05,553.67,6.91,Active
PROD001804,Generic Razem 386,SHOE,Generic,499.47,757.93,9.74,Discontinued
PROD001805,Generic Dog 280,WOME,Generic,146.01,220.5,1.27,Active
PROD001806,ListenUp Władza 194,,ListenUp,226.43,539.86,15.49,Discontinued
PROD001807,Generic Banknot 529,MENS,Generic,135.66,398.78,11.84,Active
PROD001808,Generic Eight 285,BOOK,Generic,497.73,802.8,1.75,Active
PROD001809,Generic Z Powodu 317,,Generic,134.87,328.29,8.92,Active
PROD001810,Generic Picture 644,CYCL,Generic,167.05,327.24,8.51,Active
PROD001811,,SHOE,Generic,103.26,197.99,4.9,Active
PROD001812,GameStation Lotniczy 420,GAME,GameStation,325.74,654.19,12.08,Discontinued
PROD001813,Generic Light 315,SHOE,Generic,313.17,828.09,19.66,Active
PROD001814,CookPro Zwycięstwo 309,KITC,CookPro,237.92,361.85,12.23,Active
PROD001815,Generic Goal 270,CAMP,Generic,408.83,705.02,3.03,Active
PROD001816,Generic Material 856,CAME,Generic,106.24,215.05,15.85,Discontinued
PROD001817,Generic Shoulder 269,WOME,Generic,278.1,621.9,7.54,Active
PROD001818,Generic Turn 889,,Generic,166.4,380.19,12.3,Active
PROD001819,Generic Sense 631,CYCL,Generic,192.63,394.5,10.48,Active
PROD001820,Generic Move 988,MOVI,Generic,367.61,800.55,17.55,Discontinued
PROD001820,Generic Częściowo 841,SHOE,Generic,112.7,172.34,7.11,Active
PROD001822,Generic Kolejowy 247™ <NEW> [2024],CAME,Generic,379.09,1101.49,19.87,Active
PROD001823,TechCorp Egipt 186,COMP,TechCorp,188.2,522.29,14.97,Discontinued
PROD001824,Generic Ask 885,DECO,Generic,52.25,149.27,18.75,Active
PROD001825,Generic Szkodliwy 971,WOME,Generic,350.49,793.5,4.31,Discontinued
PROD001826,HomeKitchen Chłopak 704,KITC,HomeKitchen,295.99,653.79,17.25,Active
PROD001827,Generic Muzyczny 618,WOME,Generic,96.23,279.31,15.98,Active
PROD001828,HomeKitchen Miejski 920,KITC,HomeKitchen,414.68,903.73,16.92,Active
PROD001829,Generic Identify 376,CYCL,Generic,404.19,807.68,12.56,Active
PROD001830,Generic Pragnąć 256,CAME,Generic,10.95,32.27,15.72,Active
PROD001831,Generic Padać 919,GARD,Generic,491.38,1170.53,2.53,Discontinued
PROD001832,Generic Institution 672,CAMP,Generic,340.5,992.21,18.32,Active
PROD001833,Generic Painting 719,MOVI,Generic,301.42,605.8,19.03,Active
PROD001834,Generic Sprzęt 631,BOOK,Generic,361.62,876.76,7.68,Active
PROD001835,Generic Obejmować 115,BOOK,Generic,156.53,278.36,14.05,Active
PROD001836,GameStation Executive 351,GAME,GameStation,213.65,381.57,7.27,Active
PROD001837,Generic Rzeka 423,FITN,Generic,315.14,797.26,12.31,Discontinued
PROD001838,Generic Money 272™ <NEW> [2024],DECO,Generic,275.82,639.75,15.27,Active
PROD001839,SoundWave Our 571,AUDI,SoundWave,54.23,129.81,18.29,Active
PROD001840,Generic Each 350,ACCE,Generic,391.08,829.48,10.2,Active
PROD001841,Generic Jeśli 367,MUSI,Generic,392.12,748.16,2.77,Discontinued
PROD001842,Generic Amharski 541,DECO,,430.15,1105.89,17.09,Discontinued
PROD001843,Generic Waluta 894,MUSI,Generic,471.66,1213.42,13.71,Active
PROD001844,Generic Pszczoła 624,MENS,Generic,446.49,1137.5,15.45,Active
PROD001845,Generic Everything 437,MOVI,Generic,479.48,989.5,3.61,Active
PROD001846,Generic Debate 167,MUSI,Generic,406.31,1126.43,5.66,Discontinued
PROD001847,AudioPro Term 207,AUDI,,65.91,194.22,6.25,Active
PROD001848,,PHON,MobileTech,110.19,187.26,9.01,Discontinued
PROD001849,Generic Strefa 820,MENS,Generic,126.03,215.62,10.57,Active
PROD001850,BeatMaster Przecież 725,AUDI,BeatMaster,406.9,625.11,0.58,Active
PROD001851,Generic Worry 233,ACCE,Generic,433.42,759.0,1.88,Discontinued
PROD001852,GameStation Possible 688,GAME,GameStation,175.34,288.49,0.47,Active
PROD001853,ListenUp Cold 716,AUDI,ListenUp,331.11,586.5,1.38,Active
PROD001854,ComfortLiving Teach 299,FURN,ComfortLiving,273.89,418.23,13.28,Active
PROD001855,HomeFurniture Uważać 970,FURN,HomeFurniture,285.01,806.87,16.67,Active
PROD001856,BeatMaster Ogień 497,AUDI,BeatMaster,309.98,503.27,16.34,Active
PROD001856,Generic Zwycięstwo 246,CAMP,Generic,447.77,776.92,1.07,Active
PROD001858,Generic Control 544,MUSI,Generic,369.23,1050.12,4.65,Active
PROD001859,Generic Roślina 214,SHOE,Generic,477.59,1225.2,2.73,Discontinued
PROD001860,SmartDevice Same 963,PHON,SmartDevice,417.6,796.85,9.76,Active
PROD001861,Generic Clear 929,Shoe,Generic,365.97,734.46,2.6,Active
PROD001862,Generic Own 156,CAMP,Generic,433.15,1256.72,5.94,Active
PROD001863,Generic Projekt 753™ <NEW> [2024],MENS,Generic,422.03,846.99,6.81,Discontinued
PROD001864,MobileTech Break 914,PHON,MobileTech,195.03,485.9,9.66,Active
PROD001865,GamerPro Rozwiązanie 994,GAME,GamerPro,254.66,650.37,15.93,Active
PROD001866,Generic 9 798,ACCE,Generic,191.71,391.26,14.3,Active
PROD001867,KitchenMaster To 374,KITC,KitchenMaster,198.71,299.69,4.58,Active
PROD001868,Generic Congress 623,SHOE,Generic,359.72,931.48,7.83,Active
PROD001869,HomeFurniture Business 200,FURN,HomeFurniture,253.49,670.27,2.89,Active
PROD001870,ConsoleKing Sit 456™ <NEW> [2024],GAME,ConsoleKing,57.05,130.27,14.91,Active
PROD001871,ConsoleKing Per 884,GAME,ConsoleKing,177.78,388.39,2.49,Active
PROD001872,Generic Visit 499,MOVI,Generic,408.3,895.08,16.07,Active
PROD001873,ConsoleKing Always 763,GAME,ConsoleKing,83.95,144.23,19.83,Active
PROD001874,Generic Zamykać 535,FITN,Generic,271.28,709.45,15.71,Discontinued
PROD001875,,CAME,Generic,423.43,1235.8,17.81,Discontinued
PROD001876,Generic Pan 332,ACCE,Generic,145.73,300.92,1.86,Active
PROD001877,Generic ! 217,CAME,Generic,344.68,817.95,18.76,Discontinued
PROD001878,BeatMaster Trawa 472,AUDI,BeatMaster,292.33,594.22,1.09,Active
PROD001879,ProComputers Measure 836,COMP,ProComputers,293.45,574.43,19.48,Active
PROD001880,Generic Fund 930,GARD,Generic,227.29,388.32,4.14,Active
PROD001881,PhoneMaster Program 679,PHON,PhoneMaster,262.75,456.98,1.23,Active
PROD001882,Generic Pomidor 780,GARD,Generic,152.08,237.52,8.43,Active
PROD001883,ConsoleKing Się 160,GAME,ConsoleKing,393.25,597.4,7.32,Active
PROD001884,Generic Piotr 292,DECO,Generic,131.03,214.88,3.81,Discontinued
,EliteTech Ball 406,COMP,EliteTech,463.42,1036.99,2.01,Active
PROD001886,Generic Spokojny 459,CAMP,Generic,386.82,735.83,11.12,Active
PROD001887,Generic Strefa 873,DECO,Generic,424.67,1110.23,0.62,Active
PROD001888,Generic Simply 920,MUSI,Generic,294.6,729.9,8.74,Active
PROD001889,CallPro Ryż 391™ <NEW> [2024],PHON,CallPro,196.3,506.71,5.27,Discontinued
PROD001890,Generic Of 273,SHOE,Generic,168.79,265.27,18.44,Active
PROD001890,BeatMaster Blue 353,AUDI,BeatMaster,398.18,1091.91,9.42,Active
PROD001891,Generic On 626,MOVI,Generic,218.81,330.93,15.32,Active
PROD001893,CookPro Discuss 430,,CookPro,343.32,587.57,18.78,Active
PROD001894,Generic Score 445,MUSI,Generic,417.28,699.67,17.24,Active
PROD001895,Generic Amerykański 897,BOOK,Generic,177.7,407.84,16.21,Active
PROD001896,SmartDevice Zaufanie 299,PHON,SmartDevice,12.48,26.83,17.8,Active
PROD001897,Generic Prawy 931,MUSI,Generic,31.28,73.29,0.47,Active
PROD001898,Generic Good 910,CYCL,Generic,203.91,349.4,11.68,Active
PROD001899,EliteTech Dwudziesty 113,COMP,EliteTech,423.08,1193.82,0.8,Discontinued
PROD001900,Generic Difficult 877,CYCL,Generic,156.74,455.22,0.59,Active
PROD001901,GamerPro Month 353,GAME,GamerPro,257.37,694.31,4.22,Discontinued
PROD001902,KitchenMaster She 890,KITC,KitchenMaster,347.45,851.46,8.32,Active
PROD001903,Generic Suffer 739,WOME,Generic,85.93,177.51,4.61,Discontinued
PROD001904,Generic Evidence 370,DECO,Generic,474.15,1059.03,3.89,Active
PROD001905,SoundWave Stan 434,AUDI,SoundWave,207.49,549.26,18.49,Active
PROD001906,ChefTools Piętro 295,KITC,ChefTools,15.42,33.5,3.09,Active
PROD001907,Generic Dać 493,BOOK,Generic,406.28,942.96,0.76,Discontinued
PROD001908,SoundWave Ważny 582,AUDI,SoundWave,397.26,691.32,3.8,Active
PROD001909,HomeKitchen Szyja 356,KITC,HomeKitchen,365.8,666.68,10.73,Active
PROD001910,,AUDI,BeatMaster,147.19,262.39,16.12,Discontinued
PROD001911,Generic Lecieć 227,CAME,Generic,37.36,97.53,9.28,Active
PROD001912,HomeFurniture Znak 555,FURN,HomeFurniture,106.46,233.35,17.73,Discontinued
PROD001913,Generic Book 223,SHOE,Generic,143.88,423.91,15.89,Active
PROD001914,Generic Przychodzić 298,MENS,Generic,36.78,60.56,10.29,Discontinued
PROD001915,FurniPro Ask 512,FURN,FurniPro,119.54,293.55,0.37,Active
PROD001916,Generic Need 328,BOOK,Generic,276.67,433.82,10.99,Active
PROD001917,Generic Uczyć Się 514,BOOK,Generic,189.89,408.33,17.81,Active
PROD001918,Generic Than 620,GARD,Generic,343.47,534.65,5.7,Active
PROD001919,ComfortLiving Ku 542,FURN,ComfortLiving,37.47,67.74,0.78,Discontinued
PROD001920,Generic Ten 322,MUSI,Generic,383.23,824.29,1.66,Active
PROD001921,SoundWave Matter 294,AUDI,SoundWave,228.45,388.49,11.83,Active
PROD001922,EliteTech Linia 447,COMP,EliteTech,8.34,15.38,5.62,Active
PROD001923,ListenUp Położenie 393,AUDI,,247.59,466.11,4.03,Active
PROD001924,Generic Oraz 308,FITN,Generic,439.51,1269.64,13.01,Discontinued
PROD001925,FurniPro Zbyt 929,FURN,FurniPro,349.32,816.57,7.34,Active
PROD001926,Generic Poduszka 473,MOVI,Generic,345.75,796.05,18.66,Active
PROD001927,Generic Whatever 164,ACCE,Generic,-207.0,-512.84,1.55,Active
PROD001928,Generic Read 513,BOOK,Generic,11.6,26.29,12.0,Active
,FurniPro Wysiłek 807,FURN,FurniPro,344.43,790.86,6.84,Active
PROD001930,Generic Conference 527,MOVI,,242.98,391.64,12.23,Active
PROD001931,Generic Brzuch 749,MUSI,Generic,285.83,832.52,15.56,Active
PROD001932,FurniPro Father 761,FURN,FurniPro,477.72,785.66,11.49,Discontinued
PROD001933,Generic Poduszka 947,WOME,Generic,388.13,925.73,4.94,Active
PROD001934,HomeFurniture Seek 549,FURN,HomeFurniture,87.86,171.39,2.07,Discontinued
PROD001935,Generic Reduce 918,WOME,Generic,445.25,1223.18,4.7,Active
PROD001936,Generic Belgia 665™ <NEW> [2024],ACCE,Generic,19.53,49.19,9.88,Active
PROD001937,Generic Night 969,GARD,Generic,79.46,224.96,5.18,Active
PROD001938,HomeFurniture Interesting 675,FURN,HomeFurniture,104.77,223.13,11.02,Active
PROD001939,Generic Prowincja 290,WOME,Generic,110.96,241.12,14.08,Discontinued
PROD001940,CookPro Article 916,KITC,CookPro,228.79,675.68,14.1,Active
PROD001941,Generic Raise 755,DECO,Generic,37.8,70.32,8.59,Active
PROD001942,Generic Kościół 814,MENS,Generic,209.38,486.43,19.17,Active
PROD001943,CookPro Nor 587,KITC,CookPro,371.96,1022.59,15.64,Discontinued
PROD001944,Generic Health 462,BOOK,Generic,114.61,254.75,14.32,Discontinued
PROD001945,Generic Zbyt 804,SHOE,Generic,306.65,903.64,8.34,Active
PROD001946,Generic Major 550,BOOK,Generic,149.36,345.32,3.88,Active
PROD001947,Generic Włochy 388,ACCE,Generic,69.61,132.29,3.73,Active
PROD001948,Generic Nos 755,ACCE,Generic,35.81,60.19,16.26,Discontinued
PROD001949,Generic Decade 507,WOME,,380.72,984.13,14.44,Active
PROD001950,StyleHome Knowledge 102,FURN,StyleHome,115.28,309.92,6.15,Active
PROD001951,AudioPro By 547,AUDI,AudioPro,307.42,840.17,10.3,Active
PROD001952,Generic Vote 115,WOME,Generic,264.38,704.59,12.33,Active
PROD001953,ProComputers Establish 968,COMP,ProComputers,364.06,820.47,13.6,Active
PROD001954,Generic Home 270,MENS,Generic,339.74,914.41,3.71,Active
PROD001955,ListenUp Niebo 482,AUDI,ListenUp,226.91,464.56,6.1,Discontinued
PROD001956,Generic Ponieważ 111,CAME,Generic,344.32,860.61,15.71,Active
PROD001957,Generic Case 590,WOME,Generic,109.04,280.84,2.4,Active
PROD001958,TechCorp Produce 864,COMP,TechCorp,218.64,452.43,8.22,Active
PROD001959,BeatMaster Responsibility 298,AUDI,BeatMaster,491.8,1062.66,0.51,Discontinued
PROD001960,Generic Writer 810,MENS,Generic,190.39,457.17,10.25,Active
PROD001961,HomeKitchen Większość 987,KITC,HomeKitchen,311.8,678.89,6.71,Discontinued
PROD001962,Generic Upon 904,GARD,Generic,13.27,30.98,15.52,Active
PROD001963,EliteTech Dodatkowy 299,COMP,EliteTech,-121.56,-278.05,12.2,Active
PROD001964,Generic Znowu 486,FITN,Generic,364.34,845.31,10.33,Active
PROD001965,Generic List 395,BOOK,Generic,58.45,143.74,8.44,Active
PROD001966,Generic To 366,MENS,Generic,170.15,290.48,2.51,Discontinued
PROD001967,HomeKitchen Obejmować 727,KITC,HomeKitchen,32.98,57.62,17.6,Active
PROD001968,Generic Dwudziesty 320,MENS,Generic,472.16,757.93,1.79,Active
,Generic Nieprzyjemny 951,WOME,Generic,222.57,537.78,9.56,Active
PROD001970,Generic Powstać 234,ACCE,Generic,469.58,744.8,18.83,Active
PROD001971,Generic Wybór 552,BOOK,Generic,350.41,865.87,2.27,Active
PROD001972,Generic Generation 341,MENS,Generic,202.47,442.02,19.94,Discontinued
PROD001973,Generic Capital 861,MOVI,Generic,68.67,201.08,17.42,Active
PROD001974,Generic Cierpieć 181,DECO,Generic,296.73,655.03,15.61,Active
PROD001975,PlayTech Film 130,GAME,PlayTech,419.56,821.75,13.43,Active
PROD001976,Generic Północ 405,MUSI,Generic,105.67,305.24,7.6,Active
PROD001977,Generic Life 223,ACCE,Generic,121.6,253.29,5.46,Discontinued
PROD001978,Generic Jeżeli 716,FITN,Generic,436.45,994.69,10.41,Discontinued
PROD001979,BeatMaster Exist 225,AUDI,BeatMaster,271.92,505.51,14.94,Active
PROD001980,Generic As 803,MENS,Generic,144.32,279.48,5.65,Discontinued
PROD001981,Generic Napisać 470,CAMP,Generic,153.58,309.52,9.66,Active
PROD001982,SmartDevice Know 358,PHON,SmartDevice,232.73,575.74,5.62,Discontinued
PROD001983,Generic Art 993™ <NEW> [2024],WOME,Generic,308.75,746.07,15.98,Active
PROD001984,Generic Person 672,MUSI,Generic,470.61,727.79,8.34,Active
PROD001985,GameStation Instrument 673,GAME,GameStation,327.83,674.71,9.66,Discontinued
PROD001986,Generic Bać Się 130,,Generic,57.62,136.19,19.7,Active
PROD001987,Generic Opisać 808,CAMP,Generic,386.93,1029.16,16.31,Discontinued
PROD001988,Generic Przyjęcie 168,CYCL,,261.79,463.88,14.72,Discontinued
PROD001989,Generic Owner 513,FITN,Generic,451.51,1216.05,4.23,Discontinued
PROD001990,KitchenMaster Line 302,KITC,KitchenMaster,75.49,203.75,6.13,Active
PROD001991,Generic Rich 410,BOOK,Generic,18.48,34.73,7.39,Discontinued
PROD001992,Generic Live 563,MOVI,Generic,20.01,39.4,6.01,Discontinued
PROD001993,ChefTools From 676,KITC,ChefTools,326.67,630.77,2.27,Active
PROD001994,HomeFurniture Wielka Brytania 653,FURN,HomeFurniture,327.81,908.61,17.29,Active
PROD001995,Generic Obszar 645,GARD,Generic,9.53,14.63,16.47,Active
PROD001996,Generic Middle 126,ACCE,Generic,147.97,300.73,12.42,Discontinued
PROD001997,PhoneMaster Thousand 715,PHON,PhoneMaster,88.86,162.41,15.73,Active
PROD001998,Generic Mieć Na Imię 378,MENS,Generic,446.71,752.37,12.78,Active
PROD001999,Generic So 573,GARD,Generic,214.46,455.91,13.07,Active
PROD002000,Generic Egzamin 923™ <NEW> [2024],CAMP,Generic,124.55,231.48,18.78,Active
